i: 1 x: 0.795588 y: 0.537848
i: 1 x: 0.074712 y: 0.280599
i: 0 x: 0.983721 y: 0.726219
i: 1 x: 0.291467 y: 0.013360
i: 1 x: 0.378586 y: 0.802713
i: 0 x: 0.553860 y: 0.988354
i: 1 x: 0.777693 y: 0.220467
i: 1 x: 0.311470 y: 0.424767
i: 1 x: 0.906970 y: 0.238810
i: 1 x: 0.338167 y: 0.492770
i: 1 x: 0.273993 y: 0.596326
i: 1 x: 0.402478 y: 0.378133
i: 1 x: 0.053697 y: 0.726896
i: 1 x: 0.209729 y: 0.582480
i: 1 x: 0.214010 y: 0.934320
i: 1 x: 0.885248 y: 0.009598
i: 0 x: 0.472168 y: 0.959960
i: 1 x: 0.290197 y: 0.455889
i: 1 x: 0.686179 y: 0.581664
i: 1 x: 0.469249 y: 0.064765
i: 1 x: 0.384377 y: 0.023110
i: 1 x: 0.053119 y: 0.162070
i: 1 x: 0.243576 y: 0.364589
i: 1 x: 0.586837 y: 0.150546
i: 0 x: 0.603399 y: 0.925004
i: 0 x: 0.643316 y: 0.877392
i: 1 x: 0.521330 y: 0.045794
i: 1 x: 0.255525 y: 0.575027
i: 1 x: 0.772689 y: 0.465254
i: 1 x: 0.157507 y: 0.986699
i: 1 x: 0.399575 y: 0.042754
i: 0 x: 0.996297 y: 0.871742
i: 1 x: 0.002714 y: 0.286494
i: 1 x: 0.327632 y: 0.688893
i: 0 x: 0.868158 y: 0.796881
i: 1 x: 0.753658 y: 0.252535
i: 0 x: 0.819991 y: 0.806777
i: 1 x: 0.414606 y: 0.063567
i: 1 x: 0.171365 y: 0.001443
i: 1 x: 0.214113 y: 0.774764
i: 0 x: 0.926447 y: 0.857429
i: 1 x: 0.652156 y: 0.447777
i: 0 x: 0.903222 y: 0.907682
i: 1 x: 0.022804 y: 0.675912
i: 1 x: 0.372936 y: 0.180311
i: 0 x: 0.662611 y: 0.772511
i: 1 x: 0.223065 y: 0.658908
i: 1 x: 0.644253 y: 0.225780
i: 0 x: 0.945402 y: 0.971885
i: 0 x: 0.914673 y: 0.813560
i: 0 x: 0.768766 y: 0.668331
i: 1 x: 0.066095 y: 0.588756
i: 1 x: 0.475107 y: 0.480701
i: 1 x: 0.652323 y: 0.646473
i: 1 x: 0.482144 y: 0.866436
i: 1 x: 0.421237 y: 0.408591
i: 1 x: 0.723865 y: 0.073393
i: 0 x: 0.856368 y: 0.627087
i: 0 x: 0.981074 y: 0.879172
i: 1 x: 0.302999 y: 0.354010
i: 1 x: 0.059483 y: 0.965610
i: 1 x: 0.126521 y: 0.282548
i: 1 x: 0.624518 y: 0.770774
i: 1 x: 0.508328 y: 0.569920
i: 1 x: 0.742659 y: 0.423001
i: 1 x: 0.383480 y: 0.511425
i: 1 x: 0.091332 y: 0.449575
i: 1 x: 0.100181 y: 0.566440
i: 0 x: 0.930276 y: 0.752504
i: 1 x: 0.212912 y: 0.412420
i: 1 x: 0.618941 y: 0.634149
i: 1 x: 0.821010 y: 0.342806
i: 1 x: 0.707542 y: 0.677378
i: 0 x: 0.969893 y: 0.688616
i: 1 x: 0.556551 y: 0.272891
i: 1 x: 0.042627 y: 0.616034
i: 1 x: 0.238501 y: 0.169148
i: 0 x: 0.898582 y: 0.863019
i: 0 x: 0.939921 y: 0.406910
i: 1 x: 0.432939 y: 0.682580
i: 0 x: 0.829911 y: 0.816420
i: 1 x: 0.194005 y: 0.921243
i: 1 x: 0.265995 y: 0.294186
i: 1 x: 0.487683 y: 0.196271
i: 1 x: 0.046690 y: 0.700595
i: 1 x: 0.608691 y: 0.665631
i: 1 x: 0.334744 y: 0.429701
i: 1 x: 0.008436 y: 0.042286
i: 1 x: 0.107080 y: 0.978329
i: 1 x: 0.730902 y: 0.663630
i: 1 x: 0.251221 y: 0.773528
i: 1 x: 0.279664 y: 0.489722
i: 1 x: 0.942676 y: 0.178246
i: 1 x: 0.352741 y: 0.882597
i: 1 x: 0.585156 y: 0.785680
i: 1 x: 0.565177 y: 0.415067
i: 1 x: 0.602100 y: 0.759182
i: 1 x: 0.336310 y: 0.868095
i: 1 x: 0.053368 y: 0.823993
i: 1 x: 0.064366 y: 0.100058
i: 1 x: 0.524588 y: 0.673056
i: 0 x: 0.765688 y: 0.859332
i: 1 x: 0.102757 y: 0.774125
i: 1 x: 0.901618 y: 0.209837
i: 1 x: 0.752454 y: 0.632519
i: 1 x: 0.873467 y: 0.003674
i: 1 x: 0.406048 y: 0.153131
i: 1 x: 0.493396 y: 0.348723
i: 1 x: 0.331377 y: 0.846137
i: 1 x: 0.231320 y: 0.916532
i: 0 x: 0.631817 y: 0.796498
i: 1 x: 0.331599 y: 0.233917
i: 1 x: 0.555680 y: 0.667910
i: 1 x: 0.102012 y: 0.609048
i: 1 x: 0.491903 y: 0.166377
i: 1 x: 0.709105 y: 0.016491
i: 1 x: 0.839434 y: 0.474794
i: 0 x: 0.875824 y: 0.942191
i: 1 x: 0.248919 y: 0.777441
i: 1 x: 0.152028 y: 0.001372
i: 1 x: 0.409960 y: 0.025495
i: 1 x: 0.005047 y: 0.816008
i: 1 x: 0.178626 y: 0.498443
i: 1 x: 0.164731 y: 0.510003
i: 1 x: 0.344580 y: 0.396052
i: 0 x: 0.426535 y: 0.976397
i: 1 x: 0.192549 y: 0.758134
i: 1 x: 0.210314 y: 0.748229
i: 1 x: 0.426044 y: 0.312326
i: 1 x: 0.357277 y: 0.917947
i: 1 x: 0.478703 y: 0.066382
i: 1 x: 0.934439 y: 0.318137
i: 1 x: 0.541176 y: 0.810262
i: 1 x: 0.260328 y: 0.790094
i: 1 x: 0.587704 y: 0.412356
i: 0 x: 0.791467 y: 0.997664
i: 1 x: 0.437852 y: 0.796513
i: 0 x: 0.813672 y: 0.616478
i: 0 x: 0.294956 y: 0.978403
i: 1 x: 0.126481 y: 0.639535
i: 1 x: 0.374455 y: 0.553016
i: 1 x: 0.615932 y: 0.567004
i: 1 x: 0.311150 y: 0.826246
i: 1 x: 0.315234 y: 0.737194
i: 1 x: 0.138572 y: 0.672510
i: 1 x: 0.655142 y: 0.617276
i: 1 x: 0.738893 y: 0.589581
i: 1 x: 0.935413 y: 0.280068
i: 1 x: 0.399843 y: 0.195741
i: 1 x: 0.070163 y: 0.987547
i: 0 x: 0.608097 y: 0.861629
i: 1 x: 0.985211 y: 0.045949
i: 0 x: 0.658143 y: 0.798882
i: 0 x: 0.662426 y: 0.953099
i: 0 x: 0.777286 y: 0.788907
i: 1 x: 0.592634 y: 0.151741
i: 1 x: 0.341923 y: 0.208566
i: 1 x: 0.718745 y: 0.653073
i: 1 x: 0.034813 y: 0.033979
i: 1 x: 0.390267 y: 0.173385
i: 1 x: 0.706489 y: 0.045409
i: 1 x: 0.790661 y: 0.445381
i: 1 x: 0.634990 y: 0.726073
i: 1 x: 0.725450 y: 0.034833
i: 0 x: 0.921814 y: 0.795613
i: 1 x: 0.022379 y: 0.529911
i: 1 x: 0.657242 y: 0.007590
i: 1 x: 0.575860 y: 0.315385
i: 1 x: 0.806472 y: 0.238286
i: 1 x: 0.268483 y: 0.583758
i: 1 x: 0.027193 y: 0.861117
i: 1 x: 0.735498 y: 0.369116
i: 1 x: 0.069684 y: 0.454243
i: 1 x: 0.022188 y: 0.104497
i: 1 x: 0.488222 y: 0.412455
i: 1 x: 0.277882 y: 0.194711
i: 1 x: 0.457864 y: 0.068542
i: 1 x: 0.640092 y: 0.092854
i: 1 x: 0.794616 y: 0.365542
i: 1 x: 0.127687 y: 0.716429
i: 1 x: 0.161155 y: 0.150066
i: 1 x: 0.246340 y: 0.818397
i: 1 x: 0.157655 y: 0.822200
i: 1 x: 0.133781 y: 0.964128
i: 1 x: 0.060486 y: 0.402265
i: 1 x: 0.547885 y: 0.087679
i: 1 x: 0.263382 y: 0.283384
i: 1 x: 0.456794 y: 0.333066
i: 1 x: 0.737627 y: 0.478983
i: 1 x: 0.437563 y: 0.225849
i: 0 x: 0.891438 y: 0.715444
i: 1 x: 0.420560 y: 0.349302
i: 1 x: 0.783987 y: 0.060653
i: 1 x: 0.442156 y: 0.578602
i: 1 x: 0.426195 y: 0.569843
i: 1 x: 0.295031 y: 0.587350
i: 1 x: 0.719908 y: 0.541372
i: 1 x: 0.405746 y: 0.877564
i: 1 x: 0.363571 y: 0.539528
i: 1 x: 0.841691 y: 0.424057
i: 0 x: 0.941793 y: 0.389577
i: 1 x: 0.511736 y: 0.205175
i: 0 x: 0.672961 y: 0.968530
i: 1 x: 0.538241 y: 0.410588
i: 0 x: 0.447513 y: 0.975803
i: 1 x: 0.636437 y: 0.338951
i: 1 x: 0.691248 y: 0.056997
i: 1 x: 0.688253 y: 0.475234
i: 1 x: 0.117650 y: 0.130409
i: 1 x: 0.053836 y: 0.543845
i: 1 x: 0.700252 y: 0.348868
i: 1 x: 0.131194 y: 0.420161
i: 0 x: 0.890239 y: 0.536941
i: 1 x: 0.297725 y: 0.253811
i: 1 x: 0.076469 y: 0.139416
i: 1 x: 0.677868 y: 0.018262
i: 1 x: 0.528993 y: 0.189604
i: 1 x: 0.223436 y: 0.201953
i: 1 x: 0.158134 y: 0.761677
i: 1 x: 0.612541 y: 0.605647
i: 1 x: 0.737480 y: 0.248978
i: 0 x: 0.944598 y: 0.428728
i: 1 x: 0.305976 y: 0.632851
i: 1 x: 0.903962 y: 0.423625
i: 0 x: 0.763260 y: 0.957798
i: 0 x: 0.967470 y: 0.463512
i: 1 x: 0.306666 y: 0.098665
i: 1 x: 0.883673 y: 0.196905
i: 1 x: 0.635605 y: 0.181398
i: 1 x: 0.450716 y: 0.712074
i: 1 x: 0.320814 y: 0.128584
i: 0 x: 0.730336 y: 0.849806
i: 0 x: 0.318187 y: 0.953772
i: 1 x: 0.051760 y: 0.476321
i: 1 x: 0.715450 y: 0.664301
i: 1 x: 0.081968 y: 0.452930
i: 1 x: 0.913279 y: 0.026565
i: 1 x: 0.881658 y: 0.219255
i: 0 x: 0.659416 y: 0.785620
i: 1 x: 0.642880 y: 0.422676
i: 1 x: 0.743419 y: 0.610350
i: 1 x: 0.886189 y: 0.050085
i: 0 x: 0.709015 y: 0.769862
i: 1 x: 0.246990 y: 0.344620
i: 0 x: 0.951260 y: 0.697706
i: 1 x: 0.056695 y: 0.272073
i: 0 x: 0.826290 y: 0.787031
i: 1 x: 0.121880 y: 0.144477
i: 1 x: 0.740803 y: 0.173639
i: 1 x: 0.620798 y: 0.456252
i: 0 x: 0.837940 y: 0.702766
i: 0 x: 0.909182 y: 0.751219
i: 0 x: 0.729331 y: 0.790841
i: 0 x: 0.970474 y: 0.388747
i: 1 x: 0.576461 y: 0.613354
i: 1 x: 0.811424 y: 0.319879
i: 1 x: 0.223705 y: 0.697613
i: 0 x: 0.369964 y: 0.932720
i: 1 x: 0.467475 y: 0.616954
i: 1 x: 0.277340 y: 0.418734
i: 1 x: 0.314660 y: 0.334035
i: 1 x: 0.690808 y: 0.140950
i: 1 x: 0.121065 y: 0.812687
i: 1 x: 0.285427 y: 0.861868
i: 0 x: 0.986327 y: 0.906225
i: 1 x: 0.318121 y: 0.824267
i: 1 x: 0.608991 y: 0.227303
i: 1 x: 0.575486 y: 0.338322
i: 1 x: 0.018144 y: 0.545960
i: 1 x: 0.727070 y: 0.594605
i: 1 x: 0.159314 y: 0.538493
i: 1 x: 0.914484 y: 0.383019
i: 1 x: 0.236106 y: 0.284448
i: 1 x: 0.315738 y: 0.703580
i: 0 x: 0.901402 y: 0.593078
i: 1 x: 0.122315 y: 0.216062
i: 0 x: 0.927113 y: 0.813123
i: 1 x: 0.357012 y: 0.048178
i: 1 x: 0.625810 y: 0.642439
i: 0 x: 0.910047 y: 0.612137
i: 1 x: 0.548664 y: 0.228168
i: 1 x: 0.436404 y: 0.157655
i: 1 x: 0.455471 y: 0.011890
i: 1 x: 0.495977 y: 0.473615
i: 1 x: 0.557850 y: 0.223047
i: 1 x: 0.068220 y: 0.717164
i: 0 x: 0.761540 y: 0.982704
i: 0 x: 0.100182 y: 0.997646
i: 1 x: 0.267152 y: 0.415920
i: 1 x: 0.701227 y: 0.168553
i: 1 x: 0.008999 y: 0.823541
i: 0 x: 0.384615 y: 0.936111
i: 1 x: 0.636664 y: 0.741627
i: 0 x: 0.984290 y: 0.262474
i: 1 x: 0.384065 y: 0.894337
i: 0 x: 0.874611 y: 0.932729
i: 1 x: 0.122504 y: 0.311015
i: 1 x: 0.090384 y: 0.577975
i: 1 x: 0.322905 y: 0.586361
i: 1 x: 0.051590 y: 0.880754
i: 1 x: 0.809408 y: 0.119810
i: 1 x: 0.597918 y: 0.570948
i: 1 x: 0.102514 y: 0.698101
i: 1 x: 0.568594 y: 0.369665
i: 1 x: 0.114021 y: 0.269821
i: 1 x: 0.538219 y: 0.123020
i: 1 x: 0.093362 y: 0.922834
i: 1 x: 0.059131 y: 0.730026
i: 1 x: 0.664461 y: 0.043421
i: 1 x: 0.992501 y: 0.048527
i: 0 x: 0.937757 y: 0.867112
i: 1 x: 0.981256 y: 0.060262
i: 1 x: 0.178126 y: 0.071640
i: 1 x: 0.638237 y: 0.501031
i: 1 x: 0.658001 y: 0.689827
i: 1 x: 0.381786 y: 0.467408
i: 0 x: 0.809637 y: 0.979704
i: 1 x: 0.038357 y: 0.912151
i: 1 x: 0.677805 y: 0.606951
i: 1 x: 0.281816 y: 0.791826
i: 0 x: 0.876772 y: 0.820035
i: 0 x: 0.914846 y: 0.970134
i: 0 x: 0.742870 y: 0.973977
i: 1 x: 0.700161 y: 0.407331
i: 1 x: 0.017398 y: 0.692662
i: 0 x: 0.455857 y: 0.955155
i: 1 x: 0.559773 y: 0.437113
i: 1 x: 0.015417 y: 0.737900
i: 1 x: 0.508752 y: 0.653654
i: 1 x: 0.238931 y: 0.166753
i: 1 x: 0.343481 y: 0.620716
i: 1 x: 0.634161 y: 0.153118
i: 1 x: 0.600420 y: 0.672518
i: 1 x: 0.065270 y: 0.278225
i: 1 x: 0.279469 y: 0.347086
i: 1 x: 0.070051 y: 0.156241
i: 1 x: 0.167121 y: 0.984896
i: 1 x: 0.126375 y: 0.909991
i: 0 x: 0.958873 y: 0.826536
i: 0 x: 0.317322 y: 0.976271
i: 1 x: 0.519198 y: 0.773179
i: 1 x: 0.931426 y: 0.078971
i: 1 x: 0.210291 y: 0.946843
i: 0 x: 0.816871 y: 0.719044
i: 1 x: 0.600497 y: 0.055801
i: 0 x: 0.885796 y: 0.943978
i: 1 x: 0.676517 y: 0.519958
i: 1 x: 0.097096 y: 0.276937
i: 1 x: 0.192476 y: 0.162366
i: 1 x: 0.555162 y: 0.471945
i: 1 x: 0.509452 y: 0.625213
i: 1 x: 0.628186 y: 0.676573
i: 1 x: 0.610109 y: 0.754561
i: 1 x: 0.586564 y: 0.568982
i: 0 x: 0.581098 y: 0.903886
i: 1 x: 0.545253 y: 0.100296
i: 1 x: 0.677064 y: 0.476679
i: 1 x: 0.179267 y: 0.887356
i: 0 x: 0.423521 y: 0.996137
i: 1 x: 0.606399 y: 0.024018
i: 1 x: 0.051938 y: 0.492196
i: 0 x: 0.967996 y: 0.728456
i: 1 x: 0.012154 y: 0.065092
i: 1 x: 0.005393 y: 0.204630
i: 1 x: 0.227458 y: 0.560555
i: 0 x: 0.676574 y: 0.736910
i: 1 x: 0.185768 y: 0.304760
i: 1 x: 0.413483 y: 0.795877
i: 1 x: 0.059322 y: 0.000047
i: 1 x: 0.364859 y: 0.640420
i: 0 x: 0.903933 y: 0.910111
i: 1 x: 0.740715 y: 0.580997
i: 1 x: 0.386790 y: 0.919982
i: 1 x: 0.468353 y: 0.810311
i: 1 x: 0.916119 y: 0.074752
i: 0 x: 0.834329 y: 0.968057
i: 1 x: 0.566948 y: 0.802325
i: 1 x: 0.696513 y: 0.579102
i: 0 x: 0.867417 y: 0.701906
i: 1 x: 0.783732 y: 0.094875
i: 1 x: 0.262461 y: 0.460306
i: 1 x: 0.831784 y: 0.448229
i: 1 x: 0.765066 y: 0.245267
i: 1 x: 0.244105 y: 0.824388
i: 1 x: 0.245314 y: 0.608964
i: 1 x: 0.464808 y: 0.149247
i: 1 x: 0.519075 y: 0.205523
i: 0 x: 0.730244 y: 0.905865
i: 1 x: 0.125505 y: 0.198597
i: 1 x: 0.716176 y: 0.041624
i: 1 x: 0.273350 y: 0.550506
i: 1 x: 0.009681 y: 0.840298
i: 1 x: 0.352831 y: 0.706194
i: 1 x: 0.419400 y: 0.220247
i: 1 x: 0.408100 y: 0.203132
i: 1 x: 0.315122 y: 0.670561
i: 1 x: 0.663438 y: 0.146906
i: 1 x: 0.118790 y: 0.428504
i: 1 x: 0.392174 y: 0.362895
i: 1 x: 0.252892 y: 0.637488
i: 0 x: 0.971858 y: 0.717699
i: 1 x: 0.786735 y: 0.490933
i: 0 x: 0.923222 y: 0.516980
i: 1 x: 0.396798 y: 0.048727
i: 1 x: 0.715577 y: 0.112974
i: 1 x: 0.090351 y: 0.988927
i: 1 x: 0.663480 y: 0.100032
i: 1 x: 0.829225 y: 0.016310
i: 1 x: 0.806226 y: 0.248625
i: 1 x: 0.236558 y: 0.214326
i: 1 x: 0.451757 y: 0.551680
i: 1 x: 0.884887 y: 0.115195
i: 1 x: 0.698586 y: 0.003677
i: 1 x: 0.543698 y: 0.090760
i: 1 x: 0.366572 y: 0.796590
i: 1 x: 0.728248 y: 0.338430
i: 1 x: 0.514290 y: 0.514983
i: 1 x: 0.829364 y: 0.437512
i: 1 x: 0.031963 y: 0.226162
i: 1 x: 0.486239 y: 0.747540
i: 1 x: 0.339136 y: 0.576590
i: 1 x: 0.736467 y: 0.002616
i: 1 x: 0.676622 y: 0.565692
i: 1 x: 0.018927 y: 0.482848
i: 1 x: 0.814317 y: 0.255485
i: 1 x: 0.697174 y: 0.266074
i: 1 x: 0.807165 y: 0.582062
i: 1 x: 0.381269 y: 0.505751
i: 0 x: 0.585739 y: 0.924967
i: 0 x: 0.596511 y: 0.952311
i: 1 x: 0.721558 y: 0.324759
i: 1 x: 0.290741 y: 0.235848
i: 1 x: 0.839742 y: 0.120105
i: 0 x: 0.673360 y: 0.871705
i: 1 x: 0.346267 y: 0.159599
i: 1 x: 0.619245 y: 0.685403
i: 1 x: 0.736189 y: 0.355712
i: 1 x: 0.688019 y: 0.412811
i: 0 x: 0.921404 y: 0.706946
i: 0 x: 0.895659 y: 0.735721
i: 0 x: 0.962431 y: 0.592833
i: 1 x: 0.001796 y: 0.769595
i: 1 x: 0.174895 y: 0.383065
i: 1 x: 0.275346 y: 0.760633
i: 1 x: 0.308032 y: 0.871858
i: 1 x: 0.712944 y: 0.029590
i: 1 x: 0.196617 y: 0.003685
i: 1 x: 0.265438 y: 0.036359
i: 1 x: 0.123790 y: 0.938798
i: 0 x: 0.908064 y: 0.470057
i: 1 x: 0.098397 y: 0.527308
i: 1 x: 0.155460 y: 0.834586
i: 0 x: 0.883020 y: 0.843479
i: 1 x: 0.247397 y: 0.804424
i: 1 x: 0.550425 y: 0.143055
i: 1 x: 0.540146 y: 0.512856
i: 1 x: 0.735888 y: 0.541941
i: 1 x: 0.282451 y: 0.910783
i: 0 x: 0.925006 y: 0.557797
i: 1 x: 0.671416 y: 0.233038
i: 1 x: 0.429655 y: 0.384360
i: 1 x: 0.262629 y: 0.626271
i: 1 x: 0.388045 y: 0.528067
i: 1 x: 0.662630 y: 0.511835
i: 1 x: 0.466865 y: 0.570694
i: 0 x: 0.981892 y: 0.565262
i: 1 x: 0.098002 y: 0.137352
i: 0 x: 0.399847 y: 0.981023
i: 0 x: 0.980831 y: 0.647244
i: 1 x: 0.785447 y: 0.531256
i: 1 x: 0.790299 y: 0.325592
i: 1 x: 0.044111 y: 0.526187
i: 1 x: 0.867534 y: 0.326562
i: 1 x: 0.436970 y: 0.792540
i: 1 x: 0.884360 y: 0.108386
i: 1 x: 0.025578 y: 0.314015
i: 1 x: 0.492746 y: 0.288207
i: 0 x: 0.940286 y: 0.880791
i: 0 x: 0.816273 y: 0.602916
i: 1 x: 0.392626 y: 0.283138
i: 1 x: 0.173610 y: 0.374518
i: 1 x: 0.848400 y: 0.271612
i: 1 x: 0.511870 y: 0.248247
i: 1 x: 0.252635 y: 0.492700
i: 1 x: 0.895491 y: 0.038082
i: 1 x: 0.023956 y: 0.685790
i: 1 x: 0.363674 y: 0.068068
i: 1 x: 0.211977 y: 0.231207
i: 1 x: 0.394630 y: 0.648947
i: 1 x: 0.023747 y: 0.278990
i: 1 x: 0.757333 y: 0.049325
i: 1 x: 0.593004 y: 0.250079
i: 1 x: 0.337532 y: 0.533290
i: 1 x: 0.130870 y: 0.153805
i: 1 x: 0.136206 y: 0.523496
i: 1 x: 0.436943 y: 0.309816
i: 1 x: 0.898015 y: 0.285343
i: 1 x: 0.581429 y: 0.409885
i: 1 x: 0.533590 y: 0.834064
i: 1 x: 0.902585 y: 0.429081
i: 0 x: 0.872146 y: 0.926541
i: 1 x: 0.114871 y: 0.235819
i: 0 x: 0.994609 y: 0.326848
i: 1 x: 0.467027 y: 0.389239
i: 0 x: 0.975796 y: 0.490774
i: 1 x: 0.668228 y: 0.733128
i: 1 x: 0.540099 y: 0.261232
i: 0 x: 0.983207 y: 0.877631
i: 1 x: 0.794523 y: 0.114077
i: 1 x: 0.031437 y: 0.930729
i: 1 x: 0.637574 y: 0.468380
i: 1 x: 0.240545 y: 0.535589
i: 0 x: 0.753723 y: 0.821974
i: 1 x: 0.945473 y: 0.287313
i: 0 x: 0.656038 y: 0.848058
i: 1 x: 0.716394 y: 0.528183
i: 0 x: 0.774600 y: 0.831265
i: 0 x: 0.764003 y: 0.769208
i: 1 x: 0.158113 y: 0.231030
i: 1 x: 0.158447 y: 0.133909
i: 0 x: 0.721804 y: 0.826675
i: 1 x: 0.867037 y: 0.261903
i: 1 x: 0.087908 y: 0.850245
i: 1 x: 0.139534 y: 0.882430
i: 1 x: 0.964322 y: 0.170971
i: 0 x: 0.813159 y: 0.601896
i: 1 x: 0.639351 y: 0.053704
i: 1 x: 0.137484 y: 0.393074
i: 1 x: 0.875679 y: 0.082958
i: 1 x: 0.680386 y: 0.531717
i: 0 x: 0.931016 y: 0.396780
i: 1 x: 0.059900 y: 0.705616
i: 1 x: 0.228045 y: 0.823903
i: 1 x: 0.474824 y: 0.386159
i: 1 x: 0.054933 y: 0.633271
i: 1 x: 0.520068 y: 0.776736
i: 1 x: 0.459946 y: 0.387105
i: 1 x: 0.038639 y: 0.547854
i: 1 x: 0.237350 y: 0.178173
i: 1 x: 0.430284 y: 0.201672
i: 1 x: 0.349144 y: 0.243443
i: 0 x: 0.803568 y: 0.988495
i: 1 x: 0.297148 y: 0.941052
i: 1 x: 0.381568 y: 0.172826
i: 1 x: 0.024010 y: 0.061955
i: 0 x: 0.704543 y: 0.955026
i: 1 x: 0.458735 y: 0.764443
i: 1 x: 0.660641 y: 0.686780
i: 1 x: 0.588346 y: 0.135465
i: 1 x: 0.072939 y: 0.643278
i: 1 x: 0.768736 y: 0.593006
i: 1 x: 0.420015 y: 0.228683
i: 0 x: 0.980111 y: 0.458654
i: 1 x: 0.776537 y: 0.217461
i: 1 x: 0.636827 y: 0.206821
i: 0 x: 0.419133 y: 0.985971
i: 1 x: 0.450264 y: 0.222701
i: 0 x: 0.974465 y: 0.747412
i: 1 x: 0.163753 y: 0.356033
i: 1 x: 0.920238 y: 0.187763
i: 1 x: 0.417988 y: 0.624781
i: 1 x: 0.142789 y: 0.876723
i: 1 x: 0.389224 y: 0.803430
i: 0 x: 0.563503 y: 0.977569
i: 0 x: 0.938895 y: 0.636441
i: 1 x: 0.620847 y: 0.707632
i: 1 x: 0.229448 y: 0.040862
i: 1 x: 0.936314 y: 0.209559
i: 1 x: 0.499516 y: 0.712851
i: 1 x: 0.427020 y: 0.136342
i: 0 x: 0.919672 y: 0.846153
i: 1 x: 0.122313 y: 0.369936
i: 1 x: 0.068854 y: 0.096778
i: 1 x: 0.117348 y: 0.232607
i: 1 x: 0.452812 y: 0.037586
i: 1 x: 0.420370 y: 0.870800
i: 1 x: 0.662367 y: 0.563159
i: 1 x: 0.747523 y: 0.051590
i: 1 x: 0.366589 y: 0.311025
i: 1 x: 0.029160 y: 0.305484
i: 0 x: 0.947467 y: 0.650007
i: 1 x: 0.013116 y: 0.176914
i: 0 x: 0.690869 y: 0.949430
i: 1 x: 0.386473 y: 0.190385
i: 0 x: 0.662281 y: 0.813493
i: 1 x: 0.326727 y: 0.581953
i: 1 x: 0.659646 y: 0.449040
i: 0 x: 0.951889 y: 0.728500
i: 1 x: 0.545819 y: 0.069237
i: 0 x: 0.961106 y: 0.998630
i: 1 x: 0.106823 y: 0.381476
i: 0 x: 0.869430 y: 0.769190
i: 0 x: 0.944635 y: 0.616953
i: 1 x: 0.820780 y: 0.311224
i: 0 x: 0.927978 y: 0.849940
i: 0 x: 0.616708 y: 0.875445
i: 1 x: 0.499947 y: 0.629824
i: 1 x: 0.052359 y: 0.190816
i: 1 x: 0.579254 y: 0.438833
i: 1 x: 0.381200 y: 0.241535
